,id,track_name,size_bytes,currency,price,rating_count_tot,user_rating,version_num,cont_rating,prime_genre,sup_devices_num,screenshot_num,lang_num,size_Megabytes
1688,517685886,Le Havre (The Harbor),157290496,USD,4.99,2125,4.5,1.4.1,4+,Games,47,5,1,150.0
1689,1129234419,Troll Face Quest Video Games,72438784,USD,0.0,2118,4.5,1.11,12+,Games,38,5,16,69.08
1690,955298998,Pursuit of Light,33284096,USD,0.99,2114,4.5,1.1.2,4+,Games,38,5,6,31.74
1691,997811612,Fishing Break,578273280,USD,0.0,2088,4.5,2.8.1,9+,Games,38,5,1,551.48
1692,536495161,Lapse It Pro • Time Lapse & Stop Motion Camera • Professional HD,22585344,USD,2.99,2079,4.5,2.52,4+,Photo & Video,40,5,9,21.54
1693,942990867,My Om Nom,211459072,USD,4.99,2074,4.5,1.1.8,4+,Games,40,5,11,201.66
1694,974748812,GIPHY. The GIF Search Engine for All the GIFs,48201728,USD,0.0,2069,4.5,2.6.1,17+,Photo & Video,37,0,1,45.97
1695,1087839782,MuvaMoji by Amber Rose,73638912,USD,1.99,2061,4.5,1.5,17+,Entertainment,37,0,1,70.23
1696,857555369,Wayward Souls,47943680,USD,6.99,2061,4.5,1.34,9+,Games,43,5,1,45.72
1697,586575092,Coin Party: Carnival Pusher,221737984,USD,0.0,2057,4.5,2.6.7,12+,Games,40,5,1,211.47
1698,664783704,LEGO® The Lord of the Rings™,1497927680,USD,4.99,2054,4.5,1.0,9+,Games,40,5,1,1428.54
1699,680366065,DEVICE 6,851309568,USD,3.99,2036,4.5,1.2,12+,Games,38,5,1,811.87
1700,911781335,Heroes and Castles 2,766031872,USD,1.99,2027,4.5,1.3.6,12+,Games,38,5,1,730.54
1701,307741537,LEDit – The LED Banner App,17145856,USD,1.99,2021,4.5,3.5.1,4+,Utilities,37,4,12,16.35
1702,497933996,Shoot The Zombirds,134242304,USD,0.99,2007,4.5,1.20,9+,Games,40,5,9,128.02
1703,998276924,Fetty Wap: Nitro Nation Stories,1027908608,USD,0.0,2005,4.5,2.12,4+,Games,37,4,1,980.29
1704,1086937448,High School Crush - My First Love,228554752,USD,0.0,2003,4.5,1.2.0,9+,Games,38,5,11,217.97
1705,357577420,"iWatermark - Watermark 1 or Batch of Photos. Watermarking with Text, Logo, & Graphics Overlays.",21771264,USD,1.99,1995,4.5,6.5,12+,Photo & Video,38,5,14,20.76
1706,500098096,FINAL FANTASY TACTICS: THE WAR OF THE LIONS for iPad,656429019,USD,15.99,1992,4.5,1.2.0,9+,Games,26,5,1,626.02
1707,905488045,Goblin Sword,34040832,USD,1.99,1983,4.5,2.5.2,9+,Games,40,5,4,32.46
1708,978697315,Scanner For Me - PDF Scan with OCR for Documents,172691456,USD,4.99,1976,4.5,1.5,4+,Business,37,5,14,164.69
1709,963067330,Cookie Run: OvenBreak,123984896,USD,0.0,1976,4.5,1.82,4+,Games,37,5,11,118.24
1710,1096938298,Battleborn® Tap,127321088,USD,0.0,1974,4.5,1.2.5,12+,Games,37,4,5,121.42
1711,373203236,GeoBee Challenge HD by National Geographic,35975168,USD,1.99,1957,4.5,2.2,4+,Games,40,5,1,34.31
1712,517989834,SuperPhoto - Photo Effects & Filters,55636992,USD,0.0,1952,4.5,4.39,4+,Photo & Video,38,5,24,53.06
1713,555916407,Year Walk,213773594,USD,3.99,1951,4.5,1.1,12+,Games,43,5,1,203.87
1714,899003026,Colorburn - 1000 filters camera for photo & video,39219200,USD,0.99,1947,4.5,3.0.1,4+,Photo & Video,37,5,10,37.4
1715,593451567,Gin Rummy Pro,68932608,USD,1.99,1941,4.5,3.7,4+,Games,43,1,1,65.74
1716,980384565,Wrassling,53612544,USD,0.0,1934,4.5,2.2,4+,Games,37,1,1,51.13
1717,450722833,ibis Paint X - speed painting,40980480,USD,0.0,1933,4.5,5.0.1,12+,Entertainment,37,5,19,39.08
1718,1031152574,LONEWOLF,108982272,USD,0.0,1906,4.5,1.1.3,17+,Games,38,5,9,103.93
1719,969211750,Stray Cat Simulator,170766336,USD,0.99,1892,4.5,1.0.1,9+,Games,40,5,1,162.86
1720,720208070,Block Fortress: War,451338240,USD,1.99,1889,4.5,1.2.4,12+,Games,43,5,1,430.43
1721,1092854935,Flying Car Driving Simulator Free: Extreme Muscle Car - Airplane Flight Pilot,69772288,USD,0.0,1882,4.5,1.0,4+,Games,40,4,1,66.54
1722,653031147,WaterMinder®,94605312,USD,2.99,1875,4.5,3.2,4+,Health & Fitness,37,4,14,90.22
1723,943869618,Toca Kitchen 2,112056320,USD,2.99,1858,4.5,1.2.1,4+,Education,39,5,18,106.87
1724,432791399,"Cloud Baby Monitor ~ Video, Audio, Unlimited Range",62913536,USD,3.99,1855,4.5,4.0.2,4+,Lifestyle,38,5,1,60.0
1725,823443083,Skiplagged — Actually Cheap Flights & Hotels,106739712,USD,0.0,1851,4.5,2.0.1,4+,Travel,37,5,2,101.79
1726,1095623181,Rio 2016 Olympic Games,237578240,USD,0.0,1850,4.5,1.1.2,4+,Games,37,5,14,226.57
1727,1091684426,My Boo Town - Create your own Village of Boos,118087680,USD,0.0,1829,4.5,1.12.2,4+,Games,38,5,4,112.62
1728,764925064,Waterlogue,55678976,USD,3.99,1827,4.5,1.3.1,4+,Photo & Video,37,5,8,53.1
1729,1119569595,Redungeon,76619776,USD,0.0,1821,4.5,3.0,12+,Games,38,5,1,73.07
1730,401746066,iExit Interstate Exit Guide,9784320,USD,0.0,1798,4.5,9.2.2,4+,Travel,37,5,1,9.33
1731,1074006236,Hammer Bomb - Creepy Dungeon Mazes!,101526528,USD,0.0,1784,4.5,1.2,9+,Games,38,1,1,96.82
1732,563910324,MarineTraffic - Ship Tracking,45089792,USD,4.99,1782,4.5,3.6.2,4+,Travel,40,5,1,43.0
1733,1057554325,Tracky Train,98378752,USD,0.0,1781,4.5,1.2,4+,Games,37,5,9,93.82
1734,471458190,Reiner Knizia's Tigris & Euphrates,54852324,USD,4.99,1777,4.5,2.0.1,4+,Games,47,5,1,52.31
1735,1032040117,Legendary - Game of Heroes,175010816,USD,0.0,1776,4.5,1.8.8,12+,Games,37,5,7,166.9
1736,977028266,∞ Infinity Loop,53278720,USD,0.0,1773,4.5,4.6,4+,Games,37,3,11,50.81
1737,648019675,D&D Lords of Waterdeep,563081216,USD,6.99,1772,4.5,1.2.4,9+,Games,43,5,1,537.0
1738,616027251,Redline Rush,53620736,USD,0.99,1766,4.5,1.3.1,4+,Games,43,5,30,51.14
1739,1108780504,HIT - Heroes of Incredible Tales,146959360,USD,0.0,1765,4.5,1.24.130666,12+,Games,37,5,10,140.15
1740,1085131523,Hackers - Join the Cyberwar!,248681472,USD,0.0,1759,4.5,1.025,9+,Games,37,5,1,237.16
1741,392408028,Paprika Recipe Manager,10432512,USD,4.99,1755,4.5,2.2.2,17+,Food & Drink,24,5,16,9.95
1742,1043579926,Toca Life: School,331207680,USD,2.99,1744,4.5,1.2,4+,Education,39,5,18,315.86
1743,1109788041,Polyforge,91620352,USD,0.0,1744,4.5,1.1,4+,Games,40,5,11,87.38
1744,1163777816,Solitaire One,47924224,USD,0.0,1740,4.5,1.0.3,4+,Games,37,3,1,45.7
1745,1060739646,NinjAwesome,127212544,USD,0.0,1738,4.5,1.0.4,12+,Games,38,5,1,121.32
1746,1063166978,Quidd,154158080,USD,0.0,1736,4.5,1.8.1,12+,Entertainment,37,0,1,147.02
1747,892812659,80 Days,197683200,USD,4.99,1732,4.5,1.25,12+,Games,39,5,1,188.53
1748,1114886979,Toca Life: Vacation,300401664,USD,2.99,1730,4.5,1.0.3,4+,Education,38,5,18,286.49
1749,1064962398,Planes Live - Flight Status Tracker and Radar,76452864,USD,6.99,1726,4.5,1.4,4+,Travel,37,5,17,72.91
1750,923947429,Monster & Commander,281846784,USD,0.0,1723,4.5,1.4.5,9+,Games,38,5,33,268.79
1751,1061733193,Tower Conquest,525279232,USD,0.0,1722,4.5,22.00.08,9+,Games,38,5,1,500.95
1752,815218412,Vocabulary.com,8671232,USD,2.99,1718,4.5,1.0.1,9+,Education,40,5,1,8.27
1753,1076468537,Flutter: Starlight,110692352,USD,0.0,1714,4.5,1.31,4+,Games,37,5,2,105.56
1754,1061912080,Cristiano Ronaldo: Kick'n'Run,149391360,USD,0.0,1701,4.5,1.0.26,4+,Games,38,5,18,142.47
1755,930868205,Haunt the House: Terrortown,192302080,USD,1.99,1698,4.5,1.4.5,9+,Games,38,5,1,183.39
1756,899606169,Bullet Boy,156652544,USD,0.0,1697,4.5,1.1.2,4+,Games,38,5,1,149.4
1757,1031569021,Primal Legends,166575104,USD,0.0,1692,4.5,18.32,9+,Games,40,5,1,158.86
1758,473219519,Royal Trouble: Hidden Adventures HD (Full),285982720,USD,6.99,1690,4.5,1.2,4+,Games,26,5,13,272.73
1759,636485814,"Thunderspace 5k ~ Focus, Sleep, Relax, Meditate in a thunderstorm with rain and nature sounds",119598080,USD,2.99,1690,4.5,5.3,9+,Health & Fitness,38,5,4,114.06
1760,992879171,Puppy Love - My Dream Pet,269402112,USD,0.0,1689,4.5,1.3.0,4+,Games,38,5,11,256.92
1761,573916046,Fitness Point Pro,68373504,USD,4.99,1685,4.5,6.6.2,9+,Health & Fitness,37,5,18,65.21
1762,960506557,Gun Fu: Stickman 2,110213120,USD,0.0,1664,4.5,1.16.1,12+,Games,38,4,31,105.11
1763,1059554895,The Walls,137289728,USD,0.0,1662,4.5,1.0.2,4+,Games,40,5,1,130.93
1764,1054501757,Lifeline: Silent Night,74267648,USD,1.99,1656,4.5,1.2,9+,Games,37,5,6,70.83
1765,1164046790,Epic Battle Simulator,125122560,USD,0.0,1647,4.5,1.5.10,9+,Games,38,5,1,119.33
1766,464660903,"Perfect Image - Pic Collage Maker, Add Text to Photo, Cool Picture Editor",77390848,USD,0.0,1646,4.5,3.8.2,4+,Photo & Video,38,5,5,73.81
1767,870322730,Implosion - Never Lose Hope,2610579456,USD,9.99,1644,4.5,1.2.4,12+,Games,35,5,1,2489.64
1768,887649233,Broken Age ™,2890245120,USD,4.99,1641,4.5,2.3.10,9+,Games,39,5,6,2756.35
1769,694133630,Piano - Play Keyboard Music Games with Magic Tiles,117793792,USD,0.0,1636,4.5,1.23,4+,Music,37,5,22,112.34
1770,1062168249,Dead Zone: Zombie Crisis,87025664,USD,0.0,1632,4.5,1.2.25,12+,Games,38,5,11,82.99
1771,1067903136,Splash,121606144,USD,0.0,1631,4.5,1.0,4+,Games,40,5,1,115.97
1772,1063892879,Slide the Shakes,80974848,USD,0.0,1623,4.5,1.2,4+,Games,38,5,13,77.22
1773,663547503,rymdkapsel,78278656,USD,3.99,1622,4.5,3.0.2,9+,Games,38,3,1,74.65
1774,499794670,Sid Meier's Pirates!,461555595,USD,2.99,1618,4.5,1.1.2,12+,Games,43,0,1,440.17
1775,640702076,Sago Mini Forest Flyer,168208384,USD,2.99,1617,4.5,2.1,4+,Education,38,5,1,160.42
1776,1119200610,Bowmasters (Ad Free) - Top Multiplayer Bowman Game,164000768,USD,3.99,1608,4.5,2.4,12+,Games,37,5,1,156.4
1777,964748094,My Water Balance: Daily Drink Tracker & Reminder,91650048,USD,0.0,1601,4.5,3.4.3,4+,Health & Fitness,37,5,13,87.4
1778,514634235,Papa's Burgeria,42811392,USD,2.99,1589,4.5,1.1.3,4+,Games,24,5,16,40.83
1779,683942610,My PlayHome Stores,193986560,USD,2.99,1582,4.5,3.1.1,4+,Entertainment,43,4,18,185.0
1780,805839157,Lastronaut,25448448,USD,0.0,1576,4.5,1.1.3,9+,Games,38,0,1,24.27
1781,974599171,Mimpi Dreams,171659264,USD,0.99,1554,4.5,2.02,9+,Games,38,5,11,163.71
1782,770177884,Microtrip,32567296,USD,0.0,1551,4.5,1.5.1,4+,Games,38,5,1,31.06
1783,905121703,Sir Match-a-Lot – Match 3 Puzzle Game,125194240,USD,0.0,1546,4.5,1.15.0,9+,Games,37,5,10,119.39
1784,1011501094,Disney Jigsaw Puzzles!,107602944,USD,0.0,1546,4.5,5.0,4+,Games,37,5,4,102.62
1785,694647259,ProCamera.,96517120,USD,4.99,1525,4.5,10.3,4+,Photo & Video,37,0,10,92.05
1786,1070615218,Ice Age: Arctic Blast,213266432,USD,0.0,1523,4.5,1.13.891,4+,Games,38,5,16,203.39
1787,478862935,Runtastic Mountain Bike Ride & Route Tracker PRO,58073088,USD,4.99,1520,4.5,3.5,4+,Health & Fitness,37,0,15,55.38
1788,546937504,Blendamaze,53692416,USD,2.99,1504,4.5,3.1,4+,Games,40,5,1,51.21
1789,629059031,Draw Rider Plus,37103616,USD,1.99,1490,4.5,6.4,12+,Games,37,5,1,35.38
1790,1028003495,Hidden Pictures by Highlights Magazine,164859904,USD,0.0,1478,4.5,1.44,4+,Games,37,5,1,157.22
1791,517642765,Weaphones: Firearms Simulator Volume 1,61468672,USD,2.99,1478,4.5,2.3.1,12+,Games,43,5,16,58.62
1792,673673795,RoomScan Pro - The app that draws floor plans by itself,12126208,USD,4.99,1476,4.5,5.0.2,4+,Utilities,38,3,9,11.56
1793,562772514,Devil's Attorney,321376256,USD,2.99,1474,4.5,1.0.4,12+,Games,38,5,1,306.49
1794,1030634472,Outfolded,71029760,USD,0.0,1468,4.5,1.1.1,4+,Games,37,4,10,67.74
1795,1012712705,Tropical Wars - Pirate Battles,110904320,USD,0.0,1465,4.5,1.11.04,12+,Games,38,5,5,105.77
1796,1016279124,360 Degree,332068864,USD,0.0,1460,4.5,3.4.0,4+,Games,38,5,21,316.69
1797,660842333,Santa Call & Tracker Free - North Pole Command,200338432,USD,0.0,1458,4.5,6.1.3,4+,Entertainment,37,5,1,191.06
1798,994933845,Free Fur All – We Bare Bears Minigame Collection,362530816,USD,0.0,1449,4.5,1.0.5,4+,Games,38,4,10,345.74
1799,1087433788,Tap Hero,26119168,USD,0.0,1444,4.5,1.01,12+,Games,37,5,1,24.91
1800,934510730,Astropad Standard,25945088,USD,29.99,1439,4.5,2.2.1,4+,Productivity,24,5,2,24.74
1801,663068211,SimpleRockets,25284608,USD,2.99,1436,4.5,1.6.10,4+,Games,43,5,1,24.11
1802,993605516,CatHotel - Care for cute cats,230216704,USD,0.0,1425,4.5,2.1,4+,Games,38,5,12,219.55
1803,839897809,Yup - Homework Help with Math & Science Tutors,99890176,USD,0.0,1424,4.5,5.8.8,4+,Education,37,5,1,95.26
1804,726147252,Sunday Lawn Seasons,15258624,USD,0.99,1420,4.5,1.04.1,4+,Games,40,3,1,14.55
1805,496191902,Flight!,64777216,USD,0.99,1411,4.5,1.2.7,4+,Games,40,5,1,61.78
1806,976150380,Draw a Stickman: EPIC 2,265324544,USD,1.99,1410,4.5,1.2.1,9+,Games,38,5,1,253.03
1807,1086252028,Gravity Switch,43257856,USD,0.0,1405,4.5,1.1.2,4+,Games,38,5,1,41.25
1808,431033044,"Phone Drive - File Manager, Browser & Explorer",19738624,USD,1.99,1403,4.5,6.3.9,17+,Utilities,38,5,15,18.82
1809,987873536,Mondly: Learn 33 Languages: Spanish English French,77725696,USD,0.0,1395,4.5,5.6,4+,Education,38,5,1,74.12
1810,414835676,The Lost City,106427392,USD,1.99,1393,4.5,1.09,4+,Games,40,5,16,101.5
1811,1033521131,Adventure Company,389818368,USD,0.0,1392,4.5,1.0.5,12+,Games,40,5,1,371.76
1812,1020481008,Deus Ex GO - Puzzle Challenge,293599232,USD,4.99,1385,4.5,2.1.1,12+,Games,37,5,10,280.0
1813,581920331,WWF Together,1272736768,USD,0.0,1385,4.5,2.1.5,4+,Education,37,5,5,1213.78
1814,921852522,Bean Dreams,71748608,USD,0.99,1382,4.5,4.0,9+,Games,37,5,13,68.42
1815,824421012,Brushstroke,61438976,USD,3.99,1373,4.5,3.1,4+,Photo & Video,37,5,12,58.59
1816,991357716,Lifeline 2,81724416,USD,1.99,1364,4.5,1.4,9+,Games,37,5,1,77.94
1817,902062673,Desert Golfing,1259520,USD,1.99,1362,4.5,1.12,4+,Games,40,4,1,1.2
1818,1001989098,Supermarket Girl - Shopping Fun!,91478016,USD,0.0,1354,4.5,1.7,4+,Games,38,5,11,87.24
1819,529443604,SnoreLab : Record Your Snoring,56814592,USD,0.0,1341,4.5,3.7.3,12+,Medical,38,5,9,54.18
1820,545623778,Camera360 Concept - HelloCamera,45243392,USD,0.99,1335,4.5,1.1.1,4+,Photo & Video,38,0,3,43.15
1821,1148321705,Bully: Anniversary Edition,2413393920,USD,6.99,1334,4.5,1.04,12+,Games,37,5,7,2301.59
1822,948715059,Venture Kid,27722752,USD,0.99,1333,4.5,1.1,9+,Games,38,5,1,26.44
1823,980132410,To-Fu Fury,651927552,USD,0.99,1331,4.5,1.0,9+,Games,37,5,8,621.73
1824,1083057569,GhostCodes - a discovery app for Snapchat,54652928,USD,0.0,1313,4.5,1.9.9,12+,Social Networking,37,0,1,52.12
1825,1052491589,Pelé: Soccer Legend,164545536,USD,0.0,1310,4.5,1.3.0,4+,Games,37,5,8,156.92
1826,446207961,Human Anatomy Atlas – 3D Anatomical Model of the Human Body,1312071680,USD,24.99,1298,4.5,8.0.27,12+,Medical,38,5,7,1251.29
1827,447444215,"PDF Converter - Convert Documents, Photos to PDF",55156736,USD,4.99,1294,4.5,2.3.5,4+,Business,37,5,9,52.6
1828,922188121,My PlayHome School,206561280,USD,2.99,1286,4.5,3.1.1,4+,Entertainment,43,4,18,196.99
1829,1104945393,"Miss Hollywood: Lights, Camera, Fashion! - Pet Fun",598120448,USD,0.0,1283,4.5,1.3,4+,Entertainment,38,5,10,570.41
1830,700793523,Pandemic: The Board Game,72974336,USD,2.99,1259,4.5,1.2.5,4+,Games,38,5,17,69.59
1831,1065906948,The Pit,41295872,USD,0.0,1257,4.5,1.0,4+,Games,38,5,1,39.38
1832,377677727,"Mega Millions & Powerball - lottery games in the US with winning number results, lotto jackpots and prize payouts",7876608,USD,0.0,1255,4.5,3.2,12+,Lifestyle,38,5,1,7.51
1833,948857526,Transistor,2414573568,USD,4.99,1250,4.5,1.6,12+,Games,33,5,1,2302.72
1834,1014459049,Fontmania - Add Artworks & Text to Your Photos!,37767168,USD,4.99,1249,4.5,1.6,4+,Photo & Video,37,5,11,36.02
1835,893448956,Tiny Guardians,457842688,USD,3.99,1246,4.5,1.1.1,9+,Games,40,5,1,436.63
1836,1005077069,Army of Heroes,153125888,USD,0.0,1235,4.5,1.02.08,12+,Games,38,5,33,146.03
1837,496499395,Guess The Person? HD,40747008,USD,0.99,1227,4.5,1.61,4+,Games,37,5,22,38.86
1838,1059604202,Alliance: Air War - Airplane Flight Simulator Game,194171904,USD,0.0,1225,4.5,2.1.0,12+,Games,25,5,5,185.18
1839,393989284,Mathmateer®,26029056,USD,1.99,1207,4.5,2.3,4+,Education,37,5,1,24.82
1840,1069361548,Live Wallpapers for Me - Free Moving Backgrounds,52854784,USD,0.0,1200,4.5,1.6,4+,Entertainment,37,0,15,50.41
1841,937261650,Christmas Sweeper 2,74791936,USD,0.0,1200,4.5,1.8.8,4+,Games,38,4,1,71.33
1842,1026909621,Sophia - My Little Sis,138332160,USD,0.0,1193,4.5,1.6.1,4+,Games,38,5,11,131.92
1843,1097825440,Juggernaut Champions,146553856,USD,0.0,1193,4.5,1.5,9+,Games,37,5,9,139.76
1844,588682669,Alpaca World HD+,229460992,USD,0.0,1191,4.5,3.2.2,4+,Games,40,3,1,218.83
1845,1023218196,Burger – The Game,14188544,USD,0.0,1179,4.5,1.03,9+,Games,40,3,1,13.53
1846,1087286731,Warp Shift,342428672,USD,0.0,1178,4.5,1.0.1,4+,Games,37,5,16,326.57
1847,1070255846,Mahjöng,15863808,USD,0.0,1173,4.5,1.2,4+,Games,43,2,1,15.13
1848,1038849525,POTO - Photo Collage Maker,53268480,USD,0.0,1149,4.5,2.6.1,4+,Photo & Video,37,5,11,50.8
1849,949255899,Earn to Die 2 Lite,70754304,USD,0.0,1147,4.5,1.0.8,12+,Games,39,5,1,67.48
1850,985923564,One More Dash,109096960,USD,0.0,1142,4.5,1.1,4+,Games,38,5,1,104.04
1851,914673497,World of Dragons: Dragon Simulator,111820800,USD,0.99,1138,4.5,1.0,9+,Games,43,5,1,106.64
1852,458535809,Calculator ∞,80345088,USD,2.99,1138,4.5,4.5,4+,Education,37,5,15,76.62
1853,558202790,CUBE SNAP,85362688,USD,0.99,1133,4.5,3.14,4+,Games,37,5,1,81.41
1854,1031728646,Frozen Free Fall: Icy Shot,186636288,USD,0.0,1133,4.5,2.5.1,4+,Games,37,5,11,177.99
1855,1109425556,"Tinycards - Learn with Fun, Free Flashcards",48802816,USD,0.0,1131,4.5,1.0.19,12+,Education,37,5,1,46.54
1856,1120695201,Blocky Racer - Endless Arcade Racing,150992896,USD,0.0,1122,4.5,2.0,4+,Games,37,5,1,144.0
1857,917463360,Geometry Wars 3: Dimensions Evolved,120050688,USD,9.99,1122,4.5,2.0.3,4+,Games,37,5,5,114.49
1858,370144476,Math Ninja HD,25137152,USD,1.99,1121,4.5,1.7,9+,Games,43,5,1,23.97
1859,522008611,ATracker - Daily Task and Time Tracking,153064448,USD,0.0,1114,4.5,8.70,4+,Productivity,37,5,12,145.97
1860,888988372,Offroad Legends 2,83378176,USD,0.99,1108,4.5,1.2.0,4+,Games,39,5,26,79.52
1861,979092836,World Conqueror 3,69404672,USD,0.99,1094,4.5,1.3.0,9+,Games,38,5,5,66.19
1862,540392362,Castle Raid,47127849,USD,0.99,1087,4.5,1.02,9+,Games,43,5,1,44.94
1863,1168304142,Keepy Ducky,434906112,USD,0.0,1083,4.5,1.4,4+,Games,37,5,1,414.76
1864,1127229619,Brick Splits,62238720,USD,0.0,1077,4.5,2.8,4+,Games,38,5,1,59.36
1865,1042322028,twofold inc.,38733824,USD,3.99,1075,4.5,1.2.0,4+,Games,38,4,11,36.94
1866,1038866266,Sky Chasers,96497664,USD,0.0,1074,4.5,3.0.6,4+,Games,37,5,1,92.03
1867,1007720559,Mix+Smash: Marvel Super Hero Mashers,484895744,USD,0.0,1050,4.5,2.0,4+,Entertainment,37,5,6,462.43
1868,977958854,Harvest Land,139517952,USD,0.0,1047,4.5,1.4.9,9+,Games,38,5,17,133.05
1869,495546638,"Thermo-Hygrometer (Barometer, Feels Like, THI)",8309760,USD,1.99,1043,4.5,4.0.1,4+,Weather,37,5,30,7.92
1870,392538848,ToonCamera,29494272,USD,1.99,1037,4.5,4.0,4+,Photo & Video,37,5,13,28.13
1871,953511734,Bestie-Beauty Camera 360 & Portrait Selfie Editor,107235328,USD,0.0,1035,4.5,3.9.90,4+,Photo & Video,37,0,15,102.27
1872,575487269,aerofly FS - Flight Simulator,2251403264,USD,3.99,1033,4.5,1.2.1,4+,Games,39,5,1,2147.11
1873,666202151,movieStudio-Video Editor&Slideshow Maker(pro),99328000,USD,2.99,1033,4.5,5.7,4+,Utilities,40,1,12,94.73
1874,894918913,Wildlife Simulator: Wolf,97669120,USD,0.99,1030,4.5,2.0,9+,Games,43,5,1,93.14
1875,849796318,Kiwanuka,49516544,USD,0.99,1025,4.5,1.2,4+,Games,43,5,1,47.22
1876,1037285199,"Themify - Full HD Themes for iPhone with Live Wallpapers, Backgrounds and Keyboards.",84629504,USD,3.99,1024,4.5,1.3,4+,Utilities,37,0,11,80.71
1877,1092276838,Pixel Cup Soccer 16,66974720,USD,2.99,1024,4.5,1.0.8,4+,Games,37,5,1,63.87
1878,1042345185,Candy Party: Coin Carnival Dozer,250047488,USD,0.0,1017,4.5,7.1.0,12+,Games,38,5,1,238.46
1879,499470113,"FileExplorer Pro - File Manager for Computer, NAS",83620864,USD,4.99,1016,4.5,6.1,4+,Utilities,37,5,9,79.75
1880,1109751921,Really Bad Chess,70149120,USD,0.0,1015,4.5,1.1.2,4+,Games,40,5,1,66.9
1881,989254177,Good Morning Alarm Clock - Sleep Cycle Tracker,59503616,USD,3.99,1014,4.5,1.5,4+,Health & Fitness,37,5,11,56.75
1882,700653178,Pocket Troops,515005440,USD,0.0,1005,4.5,1.21.0,12+,Games,38,5,7,491.15
1883,530445196,Dungeon Village,187506688,USD,4.99,1000,4.5,2.02,4+,Games,38,5,5,178.82
1884,1097114930,Tap Tap Builder,148815872,USD,0.0,999,4.5,2.7.8,4+,Games,37,5,1,141.92
1885,854245283,Cooking Academy 2: World Cuisine (Full),133746688,USD,2.99,988,4.5,1.0.4,4+,Games,40,5,0,127.55
1886,1142578941,Tropical Twist,75849728,USD,0.0,982,4.5,1.16.0,4+,Games,38,5,9,72.34
1887,1029273159,Anki OVERDRIVE,341238784,USD,0.0,981,4.5,2.6.0,9+,Entertainment,35,5,15,325.43
1888,1164801111,AutoSleep. Auto Sleep Tracker for Watch,7802880,USD,2.99,979,4.5,4.0.1,4+,Health & Fitness,13,0,9,7.44
1889,1008719508,Shadow Bug,246233088,USD,3.99,978,4.5,1.3,12+,Games,38,5,11,234.83
1890,969447496,Xenowerk,160539648,USD,0.99,978,4.5,1.3.4,12+,Games,37,5,10,153.1
1891,923441570,codeSpark Academy with The Foos - coding for kids,161695744,USD,0.0,977,4.5,2.09.00,4+,Education,38,5,1,154.21
1892,922281347,Cheetah Simulator,106536960,USD,0.99,976,4.5,1.1,9+,Games,43,5,1,101.6
1893,908073488,The Ensign,15657984,USD,0.99,968,4.5,1.55,12+,Games,38,1,1,14.93
1894,972627326,Flick Field Goal 17,98314240,USD,0.0,968,4.5,2.2,4+,Games,38,5,1,93.76
1895,853706620,Botanicula,660328448,USD,4.99,959,4.5,1.1.3,9+,Games,37,5,16,629.74
1896,1010999283,Ultimate Horse Simulator,153812992,USD,0.99,958,4.5,1.1,9+,Games,40,5,1,146.69
1897,635252156,Santa Call & Tracker - North Pole Command Center,206322688,USD,3.99,953,4.5,6.1.6,4+,Entertainment,37,5,1,196.76
1898,1116808304,Nightgate,153664512,USD,4.99,947,4.5,1.0.1,4+,Games,38,5,10,146.55
1899,1061859052,intoLive - Custom Live Photos wallpaper maker,47119360,USD,0.0,938,4.5,2.0.2,4+,Photo & Video,37,0,18,44.94
1900,940268124,Medly - Music Maker,138166272,USD,0.0,933,4.5,3.4.2,4+,Music,37,5,11,131.77
1901,1082309664,Multiplayer for Minecraft PE Server Pocket Edition,32445440,USD,1.99,917,4.5,1.33,4+,Entertainment,37,2,26,30.94
1902,401818935,Genius Scan+ - PDF Scanner,43338752,USD,7.99,916,4.5,4.1.6,4+,Business,37,5,10,41.33
1903,1028950091,The Greedy Cave,160432128,USD,0.99,914,4.5,1.7.1,9+,Games,38,5,7,153.0
1904,1069737892,Splat Wars,119801856,USD,0.0,913,4.5,1.7.1,4+,Games,37,5,33,114.25
1905,1166596707,Fitness Girl - Dance and Play at the Gym,268526592,USD,0.0,913,4.5,1.4.1,4+,Games,38,5,11,256.09
1906,1148979232,Nekosan,49047552,USD,0.0,905,4.5,1.7,4+,Games,37,5,14,46.78
1907,981819100,Robbery Bob 2: Double Trouble,1006264320,USD,0.0,899,4.5,1.4.0,9+,Games,37,5,5,959.65
1908,1007120869,BADLAND 2,124445696,USD,3.99,898,4.5,1.3,9+,Games,38,5,13,118.68
1909,1130723425,Leveled!,105438208,USD,0.0,897,4.5,1.4,4+,Games,37,0,1,100.55
1910,556867879,Draw a Stickman: EPIC HD,113565696,USD,2.99,895,4.5,1.4.4,9+,Games,24,5,1,108.3
1911,1086577498,Puzzle Monster Quest - New MultiPlayer,1125521408,USD,0.0,894,4.5,3.4.1,9+,Games,40,5,1,1073.38
1912,1016366447,Bear,29283328,USD,0.0,891,4.5,1.2.1,4+,Productivity,37,5,11,27.93
1913,1114234507,StephMoji by Steph Curry,66413568,USD,1.99,888,4.5,1.2,4+,Utilities,37,0,1,63.34
1914,1040451375,Musicloud Pro - MP3 and FLAC Music Player for Cloud Platforms.,22317056,USD,2.99,885,4.5,1.5,4+,Music,38,5,14,21.28
